sid,model_name,holdout_celltype,spearman,pearson,precision,edistance_cells,edistance_latents,edistance_local,mixing_index
210,scgen,Myeloid,0.26857142857142857,0.3674054172004921,0.06,8.381435774387946,0.18737964630126952,12.335082710975446,0.8319886093972473
210,scgen,T_cell,0.746266506602641,0.804573821533961,0.16,8.18274675941315,0.1547271728515625,11.197085562459431,0.9350238717177707
221,baseline,Endothelial,0.47294117647058814,0.7729430917433316,0.02,3.7461274010724437,,4.858878352880577,0.8399377754731657
221,baseline,Epithelial,0.7924609843937575,0.6277236044128207,0.06,3.662397136844246,,6.059631965122017,0.6984485718130338
221,baseline,Fibroblast,0.5095318127250901,0.7343533629840776,0.06,4.0699643451464045,,7.783628253380392,0.5165600846461457
221,baseline,Myeloid,0.7195678271308523,0.7860480165388855,0.12,6.835291754902284,,9.50388542534557,0.7795918566122869
221,baseline,T_cell,0.729171668667467,0.878710456421443,0.32,9.587065114206746,,11.785014388098654,0.8535855114082932
221,cellina-ablated,Endothelial,0.17176470588235296,0.7918636250794377,0.06,13.270031871837016,0.1354433059692383,13.401790419010663,0.7041534871661913
221,cellina-ablated,Epithelial,0.7535654261704682,0.6983737162114847,0.06,10.322030723038925,0.38624258041381837,12.015397381784046,0.7246902753082435
221,cellina-ablated,Fibroblast,0.38458583433373345,0.5335476041905421,0.04,9.457952176975306,0.13333606719970703,12.859197725989429,0.5091726326561276
221,cellina-ablated,Myeloid,0.6986314525810324,0.761228212366842,0.08,8.814923415973487,0.16551637649536133,12.20213275737839,0.7205457577035953
221,cellina-ablated,T_cell,0.49474189675870345,0.752311083935728,0.14,11.608842418806063,0.1109358787536621,14.682746072376228,0.7959305599052039
221,cellina,Endothelial,0.4256902761104442,0.8526469366529381,0.6,14.909448152890747,0.5081659317016601,16.56867699059541,0.731926367643246
221,cellina,Epithelial,0.8894597839135654,0.9109967298006539,0.38,10.14253688293761,2.0441246032714844,13.039793288254831,0.7337328209470462
221,cellina,Fibroblast,0.6664585834333733,0.8481934124146132,0.48,12.133389158164759,0.6918497085571289,16.143414886686905,0.5210710462933392
221,cellina,Myeloid,0.7956302521008403,0.8700786380712772,0.24,12.67408233018624,0.6393839836120605,16.512808610383892,0.7098214593351097
221,cellina,T_cell,0.6778871548619447,0.8900921647361024,0.26,13.638072825457579,0.36925697326660156,17.08626173834128,0.8038691712146089
221,cellina-graph,Endothelial,0.3883313325330132,0.4269978156964997,0.28,9.672183675974109,0.11417102813720703,12.443868573981096,0.17390718174747213
221,cellina-graph,Epithelial,0.5855942376950779,0.6273546015685539,0.08,10.779255603745657,0.08772411346435546,12.922499745875019,0.7224844987766016
221,cellina-graph,Fibroblast,0.0848499399759904,-0.18755634472836233,0.16,14.632499270101004,0.10685291290283203,18.013324050693743,0.4645295720468024
221,cellina-graph,Myeloid,-0.1985594237695078,-0.31057425056454385,0.14,14.14476038222225,0.1191171646118164,18.162426664729892,0.25422503221816184
221,cellina-graph,T_cell,-0.30737094837935175,-0.3396736160338501,0.14,17.02505530735985,0.106280517578125,18.673559318736405,0.9692183722804191
221,cellina-mmd,Endothelial,0.46775510204081633,0.6964068340714128,0.42,13.393411468455898,0.0009102091193199157,15.771732874204375,0.6587243971998963
221,cellina-mmd,Epithelial,0.7589435774309724,0.7763179478586948,0.04,16.981719097474187,0.00117662250995636,19.080473371385658,0.7240278772878266
221,cellina-mmd,Fibroblast,0.38180072028811524,0.2910141865873644,0.32,14.042867606531427,0.000901302695274353,19.027125128774912,0.4862958807501202
221,cellina-mmd,Myeloid,0.38525810324129645,0.47789843713661856,0.14,16.384435379947398,0.000844980776309967,21.38262420264036,0.3690917491676848
221,cellina-mmd,T_cell,0.2584873949579832,0.47306385870652023,0.16,18.96966981981369,0.0008595794439315796,23.3402045709766,0.7980121271110155
