KO,type,baseline,Pearson,Precision,E-distance,RMSE_LFC,seed,model
NFKBIA,full,Cellina-base-random,-0.2329582407383371,0.48,4.37999000256636,0.7980907428279431,4,cellina
NFKBIA,KO-specific,Cellina-base-random,-0.007670473364040214,0.5,4.372734183323108,0.6881671020523609,4,cellina
LBP,full,Cellina-base-random,0.1652005560648418,0.6599999999999999,4.668418121243354,0.5284937213544608,4,cellina
LBP,KO-specific,Cellina-base-random,0.1262131457298004,0.5,4.630320224731209,0.3593387956525389,4,cellina
MAP2K3,full,Cellina-base-random,-0.4518740182651736,0.4,4.191752034965928,0.6149484014021689,4,cellina
MAP2K3,KO-specific,Cellina-base-random,-0.8559230768007025,0.13999999999999999,4.196619900656104,0.6154785726500609,4,cellina
MAP2K2,full,mean,0.01240074677761855,0.6,0.40820155484280995,0.8189152861817954,4,cellina
MAP2K2,KO-specific,mean,-0.10000705356375242,0.7,0.33818482653900545,0.8390260684938086,4,cellina
IRAK1,full,mean,0.5571886007054803,0.7,0.1331573289247377,0.640635189267878,4,cellina
IRAK1,KO-specific,mean,0.3751044366939432,0.6,0.10377273025034306,0.5016094145820765,4,cellina
IRF7,full,mean,0.44356229287787546,0.7,0.12627359840353164,0.4840058547437068,4,cellina
IRF7,KO-specific,mean,-0.3143689361971864,0.4,0.16653078013384964,0.4011907426062593,4,cellina
