sid,model_name,holdout_celltype,n_deg,spearman,pearson,precision,direction_match,direction_match_k,direction_match_gt,mixing_index,edistance_global,edistance_local,edistance_pca_log,edistance_pca,rmse,mse_lfc
C57BL6J-2.041,scgen,oligodendrocyte_Fiber_tracts,50,0.05728691476590636,0.7428685426712036,0.16,1.0,0.16,0.94,0.3041566265060241,4.431962013244629,6.34100341796875,1.7883825302124023,1611.3984130859376,3820.43359375,12.781120300292969
C57BL6J-2.041,scgen,oligodendrocyte_Isocortex,50,0.19222088835534215,0.5249390602111816,0.04,1.0,0.04,0.9,0.5377171670105838,6.3156843185424805,8.631126976013183,2.511776924133301,777.2751831054687,4492.85498046875,197.31642150878906
C57BL6J-2.039,mintflow,glutamatergic neuron_Isocortex,50,0.8489315726290516,0.9745331,0.4,1.0,0.4,0.98,0.0366106080206985,56.99677696228027,56.553259658813474,18.98901596069336,709.2076416015625,28306.254,7.5305824
C57BL6J-2.039,mintflow,glutamatergic neuron_Fiber_tracts,50,0.5550540216086435,0.8830896,0.42,1.0,0.42,1.0,0.9008,56.92028198242188,58.85038299560547,18.29692707061768,834.0919860839844,2032.4878,3.0927002
C57BL6J-2.039,mintflow,oligodendrocyte_Isocortex,50,0.5589915966386554,0.56638306,0.28,1.0,0.28,0.48,0.10828025477707,69.5305679321289,68.30140838623046,18.730403709411625,2019.832421875,2505.9507,122.52449
C57BL6J-2.039,mintflow,oligodendrocyte_Fiber_tracts,50,0.4101320528211284,0.7515704,0.02,1.0,0.02,0.28,0.0476578411405295,77.64676971435547,77.0615364074707,22.748677253723145,3088.7075439453124,11150.972,25.893583
C57BL6J-2.039,mintflow,astrocyte_Isocortex,50,0.776422569027611,0.83005875,0.22,1.0,0.22,0.82,0.0617760617760617,68.14266510009766,66.71042709350586,22.549525260925293,1660.681066894531,5132.9277,17.714468
C57BL6J-2.039,mintflow,astrocyte_Fiber_tracts,50,0.6581032412965185,0.6839105,0.12,1.0,0.12,0.7,0.639871382636656,68.7762435913086,67.86308288574219,21.915483283996583,1674.6591186523438,3785.5024,26.011248
C57BL6J-2.039,mintflow,GABAergic neuron_Isocortex,50,0.8679471788715486,0.9149708,0.32,1.0,0.32,0.9,0.4073006724303554,58.4364429473877,57.78610725402832,20.03901023864746,868.2554016113281,3931.891,7.2282734
C57BL6J-2.039,mintflow,GABAergic neuron_Fiber_tracts,50,0.6449459783913566,0.7908619,0.26,1.0,0.26,0.94,0.3690205011389522,57.046648025512695,58.38115539550781,19.058788299560547,933.5656616210938,1515.3588,10.169987
C57BL6J-2.039,mintflow,endothelial cell_Isocortex,50,0.8044657863145258,0.8673511,0.34,1.0,0.34,0.62,0.0804140127388535,68.67751770019531,67.2475357055664,21.882874298095704,1667.7433715820312,5089.984,43.220352
C57BL6J-2.039,mintflow,endothelial cell_Fiber_tracts,50,0.7842016806722689,0.98852605,0.12,0.8333333333333334,0.1,0.14,0.2005347593582887,70.0657241821289,69.91482925415039,20.98992977142334,1526.3851440429687,1721.6866,353.77386
C57BL6J-2.036,mintflow,glutamatergic neuron_Isocortex,50,0.8730372148859544,0.9739824,0.46,1.0,0.46,0.98,0.0633615477629988,57.79726638793945,56.83732795715332,18.7069730758667,746.0975036621094,30425.705,7.808491
C57BL6J-2.036,mintflow,glutamatergic neuron_Fiber_tracts,50,0.7641296518607443,0.8705147,0.4,1.0,0.4,0.96,0.2910284463894967,57.05740928649902,57.908657455444335,18.577990341186524,796.2331298828125,1429.3906,6.314479
C57BL6J-2.036,mintflow,oligodendrocyte_Isocortex,50,0.5950060024009604,0.5605229,0.3,1.0,0.3,0.52,0.1515151515151515,69.356005859375,68.51857376098633,16.777403354644775,2135.2859130859374,3043.3687,122.26527
