sid,model_name,holdout_celltype,n_deg,spearman,pearson,precision,direction_match,direction_match_k,direction_match_gt,mixing_index,edistance_global,edistance_local,edistance_pca,edistance_pca_log,rmse,mse_lfc,nb_deviance
crc_242,mintflow,Fibroblast_CRC,50,0.038079231692677,0.0843925029354736,0.16,0.625,0.1,0.6,0.3735142806457335,60.06843145541402,60.756735491006864,1302.1476945666177,13.529554356858302,71410.7838737373,5.5654347663713954,0.4875745176030163
crc_242,mintflow,Myeloid_CRC,50,0.167250900360144,0.3901718899330006,0.12,0.8333333333333334,0.1,0.68,0.1813359054738365,62.68508181245024,64.65015358580675,903.6786276974792,14.983964436889464,13830.560130689191,5.293455602734213,0.4909253661658695
crc_242,mintflow,T_cell_CRC,50,0.3888115246098438,0.5424588547817648,0.08,0.75,0.06,0.76,0.5956856702619414,64.14379640150813,68.57216791467188,458.8855070926076,13.379817652317175,11474.390199506392,2.008697005827451,0.4973371464237477
crc_232,mintflow,Endothelial_CRC,50,0.705546218487395,0.6757261446316657,0.04,1.0,0.04,0.84,0.9315178213856627,74.77004992583834,79.21515356513815,176.98200561127288,11.11674412111082,20276.163754404064,1.6460271191915583,0.4139523638372098
crc_232,mintflow,Epithelial_CRC,50,0.8123409363745497,0.8143336146456881,0.1,1.0,0.1,0.94,0.5808033441410542,66.8178157884036,73.04506600097626,251.8825227697752,8.907512581934457,141007.09631669655,2.240633402825388,0.5825371516813406
crc_232,mintflow,Fibroblast_CRC,50,0.7634573829531812,0.8208170748938252,0.02,1.0,0.02,0.94,0.618120318917613,72.4413248467378,76.64048305515959,330.7735088776083,9.121356863539544,70266.299559255,1.2531565255407535,0.4325077601987321
crc_232,mintflow,Myeloid_CRC,50,0.7940936374549818,0.8747065242685832,0.24,1.0,0.24,0.96,0.9990069513406156,71.41586543887573,75.83140862830649,286.0783735921492,10.078620292332872,19373.22479858622,1.5554424438458212,0.4302772107335486
crc_232,mintflow,T_cell_CRC,50,0.7349339735894357,0.9335914693128876,0.18,1.0,0.18,0.92,0.9298245614035088,77.13809211726026,81.74301225956137,182.1940973072338,13.550724236996109,11534.33972464412,1.5331964571698458,0.4101119430556606
crc_231,mintflow,Endothelial_CRC,50,0.7532773109243697,0.9514801397736832,0.32,1.0,0.32,0.96,0.6355987055016181,79.96531657414292,82.6906676642119,428.7841022884873,12.646275272968357,6092.235138413278,1.720840118790956,0.4594104452508862
crc_231,mintflow,Epithelial_CRC,50,0.8274189675870347,0.8684297973044688,0.36,1.0,0.36,0.92,0.6371846330275229,65.39894922610054,68.6606709960219,340.5849623167557,8.702999894465972,115349.35785728536,2.2278455926802656,0.5819089773345895
crc_231,mintflow,Fibroblast_CRC,50,-0.1771428571428571,-0.3129707114709605,0.2,0.2,0.04,0.38,0.9057741529651642,76.73239482193421,80.72491940723742,456.05763721225577,12.455468122138512,88761.14219893178,3.4361110829636368,0.3928465864780229
crc_231,mintflow,Myeloid_CRC,50,0.4738055222088835,0.5368973672093712,0.06,1.0,0.06,0.74,0.6080378250591016,73.32607128267733,76.58394545998684,566.4673415113868,12.005922713435428,9758.431026707887,2.00611265218254,0.4389774479559963
crc_231,mintflow,T_cell_CRC,50,0.2090276110444177,0.2010657843958901,0.12,0.5,0.06,0.62,0.647113378159054,77.68567325229024,81.77577117825683,347.6690699966734,12.742116140879762,16625.724416190424,2.283754993561676,0.4104123947193708
crc_120,mintflow,Endothelial_CRC,50,0.6632893157262905,0.8730632083622287,0.24,0.9166666666666666,0.22,0.94,0.1956799378088733,66.19908721699451,67.81708531512716,490.0393555955358,13.85839571635891,78398.685671684,1.5081070182634693,0.6798194135195819
crc_120,mintflow,Epithelial_CRC,50,0.9015606242496996,0.9482742038428084,0.3,1.0,0.3,0.98,0.8806259119308616,56.05687525597132,52.601635176991216,601.5559223745266,16.081666393848586,1189123.87411838,1.7185472793186276,1.050090075254699
crc_120,mintflow,Fibroblast_CRC,50,0.1381512605042016,0.1906806112826368,0.06,0.6666666666666666,0.04,0.64,0.3931742268219657,67.40394356963694,68.32902609340077,1034.3642775440164,13.343259793928436,447394.4779992322,2.1625043714619125,0.5441715468648894
crc_120,mintflow,Myeloid_CRC,50,0.3109243697478991,0.3762487009234517,0.06,0.6666666666666666,0.04,0.72,0.3664400957886843,67.16791702564436,67.78616118521144,526.7054997648669,14.296228174564684,157710.55133636933,1.5186854116494564,0.6160488481771837
crc_120,mintflow,T_cell_CRC,50,0.7158223289315726,0.7665402723648644,0.18,0.8888888888888888,0.16,0.94,0.6405962834388401,70.82565218983724,73.00555965916728,284.43509069781686,13.345650798496976,135937.94374545207,0.6007132345311655,0.5690263362084729
crc_120,cellina-pert,Endothelial_CRC,50,0.8091716686674669,0.954716579948926,0.32,1.0,0.32,0.98,0.5779332555944251,76.78341203465219,75.43600308112387,221.6449383916653,4.6689742207744445,5706.167818843139,1.1786864647295017,0.0240446640918132
crc_120,cellina-pert,Epithelial_CRC,50,0.8338535414165665,0.9508422322495376,0.56,1.0,0.56,1.0,0.8968656920465182,53.910873960897085,51.39257939007903,221.7339623791325,8.0269892135007,623620.4507927528,4.871323426484932,0.0742282275407134
crc_120,cellina-pert,Fibroblast_CRC,50,0.803313325330132,0.9071258128436984,0.36,1.0,0.36,0.98,0.6947606369086755,63.40041560429764,61.65360500521418,253.91695954340668,7.261850959726142,178531.7914731914,0.5331116542612356,0.0069299046429805
crc_120,cellina-pert,Myeloid_CRC,50,0.7925570228091235,0.8158967847860228,0.16,1.0,0.16,0.92,0.7351369948164745,69.94614516048225,68.72592598980657,173.88928090738895,5.241370218952407,34942.8675212444,0.4266414540913272,0.008916435309759
crc_120,cellina-pert,T_cell_CRC,50,0.8356782713085233,0.8875857109196557,0.42,1.0,0.42,0.96,0.7910859428949605,81.26210386796126,83.70418797643272,120.1272189293626,5.088956445386143,22489.714025490637,0.2617870907203684,0.0076637395420755
crc_210,cellina-pert,Endothelial_CRC,50,0.912220888355342,0.992655036047272,0.64,1.0,0.64,1.0,0.9726962677487404,69.5651303187174,71.34233058208322,183.97985531139744,9.421491212152066,5940.329595765734,1.149213520894958,0.0200213474344815
crc_210,cellina-pert,Epithelial_CRC,50,0.7727731092436975,0.9012097716383656,0.64,1.0,0.64,1.0,0.7917733211626521,57.85904918092531,59.544057363987214,538.160232644686,9.500581276545764,239401.66728613744,4.969834778774287,0.0942101148614595
crc_210,cellina-pert,Fibroblast_CRC,50,0.6320768307322928,0.9527830781925504,0.24,1.0,0.24,0.98,0.7068707844594763,61.33454270554223,61.22968171123527,378.0264231582168,8.727327540381742,42416.92903049768,1.1113681971057454,0.0339865603635947
crc_210,cellina-pert,Myeloid_CRC,50,0.641296518607443,0.6986587089655744,0.22,1.0,0.22,0.84,0.8365990914638279,66.29057206849237,64.61729884252148,269.38890621979647,10.80114935102727,21083.746252453537,3.775933872086645,0.0113946431594284
crc_210,cellina-pert,T_cell_CRC,50,0.7223529411764705,0.9397666983477738,0.42,1.0,0.42,1.0,0.9052983441859656,69.03814765812848,70.90501222238032,208.02101869657145,10.865743265896509,6714.186833319238,0.4945880255159362,0.0104976475164521
crc_221,cellina-pert,Endothelial_CRC,50,0.7518367346938776,0.7733336350488513,0.86,1.0,0.86,1.0,0.789980552394038,65.72649618559701,55.7902120521354,327.3369405883905,10.548184925591544,2080.081915399155,0.3001312379777642,0.0509868240317736
crc_221,cellina-pert,Epithelial_CRC,50,0.5789675870348139,0.8676705185329843,0.22,1.0,0.22,0.94,0.7813497783762365,47.19983934389339,49.63620124893094,325.6817274861551,9.33527436777672,104629.31972899896,5.427305328429145,0.1573888545587765
crc_221,cellina-pert,Fibroblast_CRC,50,0.8015846338535414,0.9244257295492112,0.38,1.0,0.38,1.0,0.5774643372335311,73.63803503648847,78.14527832019783,641.9450517244662,9.62353193767197,51854.4120512962,1.3089447598374742,0.0783865173256449
crc_221,cellina-pert,Myeloid_CRC,50,0.5974069627851141,0.7052698255829998,0.78,1.0,0.78,1.0,0.9864425010733736,60.681839820805656,63.87871052156346,189.01732846167388,8.710179780122449,1377.3285688447927,0.3030351046638664,0.0503663326199642
crc_221,cellina-pert,T_cell_CRC,50,0.8247298919567827,0.944981731393592,0.38,1.0,0.38,1.0,0.9892857142857144,65.16521007589594,52.56247743997981,249.9847011762858,11.11741030333106,5762.425125729047,0.6116213210349087,0.0143933565765232
crc_231,cellina-pert,Endothelial_CRC,50,0.8045618247298919,0.962671650494207,0.6,1.0,0.6,1.0,0.8913199593370825,94.1209400178822,99.31584384004124,182.91945296673413,9.701764455067122,4954.552924067505,1.4688424600056678,0.0014306167963276
crc_231,cellina-pert,Epithelial_CRC,50,0.7637454981992796,0.9182365737712784,0.5,1.0,0.5,1.0,0.9729552101262928,70.42693388062284,73.21303909323379,186.1689937238629,6.680068753789913,101631.7446572575,4.09379596305754,0.0153797760192729
crc_231,cellina-pert,Fibroblast_CRC,50,0.2848979591836734,0.3171783217680255,0.12,0.8333333333333334,0.1,0.58,0.919561061599486,89.86941244394276,96.33351221826922,164.67166649688562,8.614477772832684,40811.41555764026,1.166939355705194,0.0011742429325877
crc_231,cellina-pert,Myeloid_CRC,50,0.6180552220888355,0.7517895548612252,0.18,1.0,0.18,0.88,0.9210327549548748,84.66245002138912,87.41194248536121,196.69032885645896,8.523604716295461,13109.523964577496,1.397777826660682,0.0022398382585554
crc_231,cellina-pert,T_cell_CRC,50,0.5786794717887155,0.6757024623629589,0.28,1.0,0.28,0.8,0.9742638534662648,95.9694150339626,104.39921969356676,133.65738722982204,7.253737663605031,19492.612580000805,1.1061377255995837,0.0011067035046448
crc_232,cellina-pert,Endothelial_CRC,50,0.7516446578631452,0.8002269148445326,0.36,1.0,0.36,0.92,0.7352097912528895,99.09537779825573,107.88306870104049,174.7624098317349,7.49987020901669,7282.742558530586,0.9309074626477096,0.0063758446199374
crc_232,cellina-pert,Epithelial_CRC,50,0.5998079231692677,0.467317684162935,0.12,1.0,0.12,0.8,0.7579109008734094,82.29121034933537,84.66556101036623,290.1929224234867,8.907029646804725,48423.69524254728,5.447856179481249,0.0285143203642469
crc_232,cellina-pert,Fibroblast_CRC,50,0.7524129651860745,0.798725585647367,0.16,1.0,0.16,0.9,0.6615124426189901,92.9213377216942,98.6957930095766,553.353342856482,7.00519384406323,28069.27624982042,2.641706302534188,0.0313013337984429
crc_232,cellina-pert,Myeloid_CRC,50,0.899735894357743,0.944954977142644,0.48,1.0,0.48,1.0,0.853996852622158,85.00661673086749,89.54011583320559,230.81045239372895,9.886557306496789,3415.638336898672,0.5956428304388289,0.0128493586530332
crc_232,cellina-pert,T_cell_CRC,50,0.7963025210084033,0.9514333131654894,0.36,1.0,0.36,0.98,0.9942713927676334,101.21577899667376,108.66289203158657,148.06781451387906,7.07854281316993,6798.678438789919,1.053842463457104,0.0015177212421069
crc_242,cellina-pert,Endothelial_CRC,50,0.7198559423769507,0.8735920866774565,0.26,1.0,0.26,1.0,0.4909838729283001,74.87916885959037,76.01547371750102,218.7970779880432,7.370223501421104,3061.642432496418,2.1111752390704384,0.0296259680085519
crc_242,cellina-pert,Epithelial_CRC,50,0.6162304921968788,0.6931569207635483,0.32,0.9375,0.3,0.92,0.6624306551820499,63.79197213772845,66.98449250100249,369.0776001552073,11.5280961998477,82136.66274824558,11.213818442367778,0.039200137797445
crc_242,cellina-pert,Fibroblast_CRC,50,0.8454741896758703,0.8957653615141941,0.52,1.0,0.52,1.0,0.6073296166720469,71.55922983488475,68.77229028231935,458.6399272232194,7.386373652248375,30867.357639529306,1.111917637332561,0.0368462631936766
crc_242,cellina-pert,Myeloid_CRC,50,0.7556782713085234,0.886381277187749,0.5,1.0,0.5,0.98,0.8916478845164656,63.11999322103478,63.763364898473625,239.27573220609932,6.949800610490604,5281.274942154205,1.249239899636825,0.0207075771727472
